----- RESPONSE DELIMITER -----
ID: Spain_411
----- RESPONSE DELIMITER -----
Answer 77: 5;12
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_81
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Data Protection Ombudsman
Answer 3: NO
Answer 4: 2020
Answer 5: 0
Answer 6: 1
Answer 7: Sanoma Media Finland Oy
Answer 8: PRIVATE
Answer 9: VERY_LARGE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: MEDIA
Answer 13: NOT_APPLICABLE
Answer 14: JOURNALISM
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: The controller claimed processing was for journalistic purposes only under national law exception. The DPA found the tax machine processing qualified for the journalistic exception under Section 27 of the Data Protection Act, meaning Articles 17 and 21 of GDPR do not apply.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NOT_DISCUSSED
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: The Finnish DPA ruled that Sanoma Media's processing of personal data through online tax machines qualified for the journalistic exception under Section 27 of the Data Protection Act. The DPA found the publication of high-income individuals' tax information contributed to societal debate on income distribution and taxation fairness. The decision emphasized that journalistic freedom includes choosing how to present information and that ex-post remedies adequately protect privacy rights.
Answer 76: NOT_DISCUSSED
Answer 77: NONE_VIOLATED
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_82
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Office of the Data Protection Commissioner
Answer 3: NO
Answer 4: 2022
Answer 5: 0
Answer 6: 1
Answer 7: Email service provider
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: DIGITAL_SERVICES
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: The controller claimed processing was based on consent as stated in their privacy policy. The DPA found Article 20 applies to email data as it involves data consciously provided by the subject and generated from their activities, and processing is automated.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: YES
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: YES
Answer 47: NOT_DISCUSSED
Answer 48: NOT_DISCUSSED
Answer 49: NOT_DISCUSSED
Answer 50: NOT_DISCUSSED
Answer 51: NOT_DISCUSSED
Answer 52: NOT_DISCUSSED
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: WP29 Guidelines on the right to data portability
Answer 75: Finnish DPA found email service provider violated Article 20 by only allowing manual export of emails one-by-one for free users while charging for bulk export tools. The DPA determined this effectively hindered data portability and made full exercise of the right chargeable, violating Article 12(5). A reprimand was issued under Article 58(2)(b).
Answer 76: NOT_DISCUSSED
Answer 77: 12;20
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_83
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Office of the Data Protection Commissioner
Answer 3: NO
Answer 4: 2022
Answer 5: 0
Answer 6: 1
Answer 7: telemarketing company
Answer 8: PRIVATE
Answer 9: SME
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: TELECOM
Answer 13: NOT_APPLICABLE
Answer 14: TELEMARKETING
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: ELDERLY
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: Legal basis discussion focused on failure to comply with supervisory order rather than processing legal basis; controller failed to provide call recording to verify lawful basis; DPA did not assess validity of any specific Article 6 legal basis.
Answer 37: YES
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: YES
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 8300
Answer 55: EUR
Answer 56: YES
Answer 57: 2000000
Answer 58: EUR
Answer 59: AGGRAVATING
Answer 60: AGGRAVATING
Answer 61: MITIGATING
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: AGGRAVATING
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: AGGRAVATING
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: Guidelines on the application and imposition of administrative fines
Answer 75: Telemarketing company failed to comply with DPA order to provide call recording to data subject under Article 15; company only complied after DPA initiated sanction proceedings; DPA imposed €8,300 fine for non-compliance with supervisory order under Article 83(6); breach considered serious due to disregard for data protection regulations and lack of cooperation.
Answer 76: DPA discussed Article 83(2) factors: nature/gravity/duration was aggravating; intentional/negligent character was aggravating; actions to mitigate damage were mitigating; cooperation with authority was aggravating; compliance with prior orders was aggravating.
Answer 77: 15;58
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_84
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Data Protection Commissioner
Answer 3: NO
Answer 4: 2024
Answer 5: 4
Answer 6: 1
Answer 7: Mobile operator
Answer 8: PRIVATE
Answer 9: LARGE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: TELECOM
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: BREACHED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: The controller claimed processing was necessary for legal claims defense under Article 17(3)(e) for data retention. The DPA found this basis valid for 2019 subscription data but invalid for 2007 customer data that was retained beyond defined retention periods.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: YES
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: YES
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: Guidelines for transparency according to Regulation 2016/679, WP260 rev.01
Answer 75: A data subject requested deletion of personal data from a mobile operator. The DPA found the controller had valid grounds under Article 17(3)(e) to retain 2019 subscription data for three years post-termination for billing complaint purposes. However, data from a 2007 customer relationship was improperly retained due to a technical error and should have been deleted, warranting a reprimand.
Answer 76: NOT_DISCUSSED
Answer 77: 17;25
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_85
----- RESPONSE DELIMITER -----
Answer 1: NOT_DISCUSSED
Answer 2: NOT_DISCUSSED
Answer 3: NOT_DISCUSSED
Answer 4: NOT_DISCUSSED
Answer 5: NOT_DISCUSSED
Answer 6: NOT_DISCUSSED
Answer 7: NOT_DISCUSSED
Answer 8: NOT_DISCUSSED
Answer 9: NOT_DISCUSSED
Answer 10: NOT_DISCUSSED
Answer 11: NOT_DISCUSSED
Answer 12: NOT_DISCUSSED
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: NOT_DISCUSSED
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NOT_DISCUSSED
Answer 46: NOT_DISCUSSED
Answer 47: NOT_DISCUSSED
Answer 48: NOT_DISCUSSED
Answer 49: NOT_DISCUSSED
Answer 50: NOT_DISCUSSED
Answer 51: NOT_DISCUSSED
Answer 52: NOT_DISCUSSED
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: No decision text provided for analysis
Answer 76: NOT_DISCUSSED
Answer 77: NOT_DISCUSSED
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_86
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Deputy Data Protection Commissioner
Answer 3: NO
Answer 4: 2024
Answer 5: 7
Answer 6: 1
Answer 7: telecom operator
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: TELECOM
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NOT_DISCUSSED
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: YES
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: YES
Answer 47: YES
Answer 48: NOT_DISCUSSED
Answer 49: NOT_DISCUSSED
Answer 50: NOT_DISCUSSED
Answer 51: NOT_DISCUSSED
Answer 52: NOT_DISCUSSED
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NOT_DISCUSSED
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: Instructions 1/2022 on the rights of data subjects – the right to access information
Answer 75: Finnish DPA addressed complaint regarding telecom operator's failure to provide requested data in electronic format. The DPA found jurisdiction limited regarding proxy data questions but determined Article 15(3) violation for not providing data in commonly used electronic format. Ordered controller to resubmit already provided personal data in electronic format and issued reprimand.
Answer 76: NOT_DISCUSSED
Answer 77: 15
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_87
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Office of the Data Protection Commissioner
Answer 3: NO
Answer 4: 2024
Answer 5: 3
Answer 6: 1
Answer 7: Verkkokauppa.com Oyj
Answer 8: PRIVATE
Answer 9: LARGE
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: RETAIL
Answer 13: NOT_APPLICABLE
Answer 14: CUSTOMER_LOYALTY_CLUBS
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: YES
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: BREACHED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: Controller claimed processing was necessary for contract performance under Article 6(1)(b);DPA found processing for customer account creation was not objectively necessary for online purchase contract;DPA stated contract basis should be interpreted narrowly and processing was typically for business benefit
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: YES
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: YES
Answer 54: 856000
Answer 55: EUR
Answer 56: YES
Answer 57: 543100000
Answer 58: EUR
Answer 59: AGGRAVATING
Answer 60: AGGRAVATING
Answer 61: MITIGATING
Answer 62: AGGRAVATING
Answer 63: NEUTRAL
Answer 64: NEUTRAL
Answer 65: NEUTRAL
Answer 66: NEUTRAL
Answer 67: NEUTRAL
Answer 68: NEUTRAL
Answer 69: NEUTRAL
Answer 70: YES
Answer 71: YES_FIRST_TIME
Answer 72: NO
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: Finnish DPA found Verkkokauppa.com violated storage limitation principle by requiring customer registration for single online purchases;Controller stored personal data indefinitely unless data subject requested deletion;DPA held this transferred data protection responsibility to data subjects and violated Articles 5(1)(e) and 25(2);Controller was ordered to define proper retention periods and fined €856,000
Answer 76: DPA systematically discussed Article 83(2) factors;Nature and duration of violation were aggravating (deliberate practice since 2018 affecting millions);Intentional character was aggravating (controller consciously implemented non-compliant procedure);Actions to mitigate damage were mitigating (planned inactive account deletion mechanism)
Answer 77: 5;25
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_88
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Office of the Data Protection Commissioner
Answer 3: NO
Answer 4: 2024
Answer 5: 0
Answer 6: 1
Answer 7: Welfare district
Answer 8: PUBLIC
Answer 9: NOT_APPLICABLE
Answer 10: MUNICIPAL
Answer 11: CONTROLLER
Answer 12: HEALTH
Answer 13: NOT_APPLICABLE
Answer 14: HEALTH
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: BREACHED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: YES
Answer 29: PATIENTS
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: The controller claimed processing was necessary for patient identification, but the DPA found the personal identification number was unnecessarily included in text messages, violating data minimization principles.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: NO
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: Finnish DPA found a welfare district violated GDPR by including personal identification numbers in automated text messages to patients about laboratory results. The controller claimed this was necessary for identification, but the DPA found the inclusion unnecessary and violating data minimization principles. The DPA issued an order to bring processing into compliance and provided guidance on securing text message communications.
Answer 76: NOT_DISCUSSED
Answer 77: 5;25;32
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_89
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Deputy Data Protection Commissioner
Answer 3: NO
Answer 4: 2023
Answer 5: 0
Answer 6: 1
Answer 7: city
Answer 8: PUBLIC
Answer 9: NOT_APPLICABLE
Answer 10: MUNICIPAL
Answer 11: CONTROLLER
Answer 12: EDUCATION
Answer 13: NOT_APPLICABLE
Answer 14: MARKETING
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: BREACHED
Answer 22: BREACHED
Answer 23: NOT_DISCUSSED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: BREACHED
Answer 28: NO
Answer 29: STUDENTS
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: The controller claimed processing was for educational purposes but the DPA found personal data was used to promote third-party sports services without legal basis, violating purpose limitation and lawfulness principles.
Answer 37: NOT_DISCUSSED
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: YES
Answer 47: NO
Answer 48: NO
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: NOT_APPLICABLE
Answer 75: A college teacher used the college's information system to send marketing emails promoting third-party sports courses to students. The DPA found this violated Article 5 principles as the processing was unrelated to college operations and lacked legal basis. The city as controller received a reprimand for failing to ensure proper data handling by staff.
Answer 76: NOT_DISCUSSED
Answer 77: 5
----- RESPONSE DELIMITER -----
----- RESPONSE DELIMITER -----
ID: Finland_90
----- RESPONSE DELIMITER -----
Answer 1: FI
Answer 2: Data Protection Commissioner's Office
Answer 3: NO
Answer 4: 2024
Answer 5: 0
Answer 6: 1
Answer 7: Media company
Answer 8: PRIVATE
Answer 9: UNKNOWN
Answer 10: NOT_APPLICABLE
Answer 11: CONTROLLER
Answer 12: MEDIA
Answer 13: NOT_APPLICABLE
Answer 14: NOT_DISCUSSED
Answer 15: YES
Answer 16: NOT_DISCUSSED
Answer 17: NO
Answer 18: NO
Answer 19: NOT_APPLICABLE
Answer 20: NOT_DISCUSSED
Answer 21: NOT_DISCUSSED
Answer 22: NOT_DISCUSSED
Answer 23: BREACHED
Answer 24: NOT_DISCUSSED
Answer 25: NOT_DISCUSSED
Answer 26: NOT_DISCUSSED
Answer 27: NOT_DISCUSSED
Answer 28: NO
Answer 29: NOT_DISCUSSED
Answer 30: NOT_DISCUSSED
Answer 31: NOT_DISCUSSED
Answer 32: NOT_DISCUSSED
Answer 33: NOT_DISCUSSED
Answer 34: NOT_DISCUSSED
Answer 35: NOT_DISCUSSED
Answer 36: NOT_DISCUSSED
Answer 37: YES
Answer 38: NOT_DISCUSSED
Answer 39: NOT_DISCUSSED
Answer 40: NOT_DISCUSSED
Answer 41: NOT_DISCUSSED
Answer 42: NOT_DISCUSSED
Answer 43: NOT_DISCUSSED
Answer 44: NOT_DISCUSSED
Answer 45: NO
Answer 46: NO
Answer 47: YES
Answer 48: YES
Answer 49: NO
Answer 50: NO
Answer 51: NO
Answer 52: NO
Answer 53: NO
Answer 54: NOT_APPLICABLE
Answer 55: NOT_APPLICABLE
Answer 56: NO
Answer 57: NOT_DISCUSSED
Answer 58: NOT_DISCUSSED
Answer 59: NOT_DISCUSSED
Answer 60: NOT_DISCUSSED
Answer 61: NOT_DISCUSSED
Answer 62: NOT_DISCUSSED
Answer 63: NOT_DISCUSSED
Answer 64: NOT_DISCUSSED
Answer 65: NOT_DISCUSSED
Answer 66: NOT_DISCUSSED
Answer 67: NOT_DISCUSSED
Answer 68: NOT_DISCUSSED
Answer 69: NOT_DISCUSSED
Answer 70: NO
Answer 71: NOT_DISCUSSED
Answer 72: NOT_DISCUSSED
Answer 73: NOT_APPLICABLE
Answer 74: Guidelines 01/2022 on data subject rights – Right of access
