id,a1_country_code,a2_authority_name,a3_appellate_decision,a4_decision_year,a5_decision_month,a6_num_defendants,a7_defendant_name,a8_defendant_class,a9_enterprise_size,a10_gov_level,a11_defendant_role,a12_sector,a13_sector_other,a14_processing_contexts,a15_data_subject_complaint,a16_media_attention,a17_official_audit,a18_art33_discussed,a19_art33_breached,a20_breach_notification_effect,a21_art5_lawfulness_fairness,a22_art5_purpose_limitation,a23_art5_data_minimization,a24_art5_accuracy,a25_art5_storage_limitation,a26_art5_integrity_confidentiality,a27_art5_accountability,a28_art9_discussed,a29_vulnerable_groups,a30_art6_consent,a31_art6_contract,a32_art6_legal_obligation,a33_art6_vital_interests,a34_art6_public_task,a35_art6_legitimate_interest,a36_legal_basis_summary,a37_right_access_violated,a38_right_rectification_violated,a39_right_erasure_violated,a40_right_restriction_violated,a41_right_portability_violated,a42_right_object_violated,a43_transparency_violated,a44_automated_decisions_violated,a45_warning_issued,a46_reprimand_issued,a47_comply_data_subject_order,a48_compliance_order,a49_breach_communication_order,a50_erasure_restriction_order,a51_certification_withdrawal,a52_data_flow_suspension,a53_fine_imposed,a54_fine_amount,a55_fine_currency,a56_turnover_discussed,a57_turnover_amount,a58_turnover_currency,a59_nature_gravity_duration,a60_intentional_negligent,a61_mitigate_damage_actions,a62_technical_org_measures,a63_previous_infringements,a64_cooperation_authority,a65_data_categories_affected,a66_infringement_became_known,a67_prior_orders_compliance,a68_codes_certification,a69_other_factors,a70_systematic_art83_discussion,a71_first_violation,a72_cross_border_oss,a73_oss_role,a74_guidelines_referenced,a75_case_summary,a76_art83_weighing_summary,a77_articles_breached
Spain_423,ES,Spanish Agency for Data Protection,NO,2020,11,1,"XFERA MÓVILES, S.A.",PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,TELECOM,NOT_APPLICABLE,PROBLEMATIC_THIRD_PARTY_SHARING_STATED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,The controller processed personal data without any legitimacy; no consent was obtained and no other legal basis existed; the DPA found violation of Article 6.1 GDPR,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NO,NO,NO,NO,NO,NO,NO,YES,40000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,AGGRAVATING,MITIGATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"XFERA MÓVILES processed personal data without legal basis when fraudsters used claimants' identity to contract telecom services; the DPA found violation of Article 6.1 GDPR as no consent or other legal basis existed; the company acknowledged the error and classified contracts as fraudulent; a €40,000 fine was imposed considering aggravating and mitigating factors.","The DPA considered measures taken to mitigate damages as mitigating; intentionality/negligence, basic personal identifiers affected, and link to business activity as aggravating; other factors were not discussed.",6
Spain_424,ES,Spanish Data Protection Agency,NO,2019,11,1,CERRAJERO ONLINE S.L.,PRIVATE,SME,NOT_APPLICABLE,CONTROLLER,OTHER,locksmith;home;services,NOT_DISCUSSED,NO,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,"The controller failed to provide proper information under Article 13 GDPR, referencing repealed legislation in its privacy policy instead of complying with current transparency requirements.",NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NO,NO,NO,YES,NO,NO,NO,NO,YES,900,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,MITIGATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,MITIGATING,NO,YES_FIRST_TIME,NO,NOT_APPLICABLE,NOT_APPLICABLE,"CERRAJERO ONLINE S.L. collected personal data through website forms without providing proper information under Article 13 GDPR, referencing repealed legislation. The Spanish DPA initiated proceedings and the company paid a reduced fine of €900, acknowledging responsibility. The case involved failure to comply with transparency obligations in data collection.",NOT_DISCUSSED,13
Spain_427,ES,Spanish Data Protection Agency,NO,2019,11,1,TODOTECNICOS24H S.L.,PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,OTHER,website;technical_services,NOT_DISCUSSED,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NO,NO,NO,YES,NO,NO,NO,NO,YES,900,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,MITIGATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,MITIGATING,NO,YES_FIRST_TIME,NO,NOT_APPLICABLE,NOT_APPLICABLE,"Spanish DPA initiated proceedings against TODOTECNICOS24H S.L. for failing to provide complete privacy information required by Article 13 GDPR on their website form. The company acknowledged responsibility and paid a reduced fine of €900, terminating the procedure. The DPA found violation of transparency obligations under Articles 12-14.",The DPA considered absence of previous infringements (Art 83(2)(e)) as mitigating and no direct benefits obtained (Art 83(2)(k)) as mitigating. Other factors were not discussed in the weighing process.,13
Spain_428,ES,Spanish Agency for Data Protection,NO,2020,0,1,THE WASHPOINT S.L.,PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,COOKIES,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NO,NO,NO,YES,NO,NO,NO,NO,YES,2000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"The Spanish DPA sanctioned THE WASHPOINT S.L. for GDPR violations on its website. The website lacked a privacy policy link despite collecting personal data through contact forms, violating Article 13. The cookie policy lacked a mechanism to reject cookies, violating LSSI Article 22.2. The DPA imposed €2,000 in total fines and ordered compliance measures.",The DPA discussed Article 83(2) factors briefly. It considered the category of personal data affected (g) and the manner the infringement became known (h) as aggravating factors. No mitigating factors were discussed. The assessment was limited to these two criteria.,13
Spain_429,ES,Spanish Agency for Data Protection,NO,2022,7,1,MINISTRY OF HEALTH OF THE COMMUNITY OF MADRID,PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,HEALTH,NOT_APPLICABLE,NOT_DISCUSSED,YES,YES,YES,YES,YES,AGGRAVATING,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,YES,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,NOT_DISCUSSED,MITIGATING,AGGRAVATING,NOT_DISCUSSED,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"The Ministry of Health of Madrid operated a COVID-19 vaccination self-appointment system that exposed personal data due to programming errors. Personal data including DNI, phone numbers, birth dates, and health identification numbers were accessible through valid session cookies and URL manipulation. The DPA found violations of Articles 5(1)(f), 25, 32, and 33 GDPR due to inadequate security measures and failure to notify the breach.","The DPA discussed Article 83(2) factors but not systematically. The nature/gravity/duration was aggravating, actions to mitigate damage were mitigating, and technical/organizational measures were aggravating. Cooperation with authority was aggravating due to delayed responses.",5;25;32;33
Spain_430,ES,Spanish Data Protection Agency,NO,2019,0,1,SERVICIO DE SALUD DE CASTILLA-LA MANCHA,PUBLIC,NOT_APPLICABLE,STATE,CONTROLLER,HEALTH,NOT_APPLICABLE,RECRUITMENT_AND_HR,YES,NOT_DISCUSSED,NO,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NO,EMPLOYEES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,INVALID,"The controller claimed legitimate interest under Article 6(1)(f) but the DPA found the processing unlawful as the data provided was excessive and not relevant to the purposes pursued, violating the confidentiality principle.",NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,The Castilla La Mancha Health Service revealed excessive personal data about a job applicant's health-related temporary assignment to 45 professionals via email during a medical coordinator selection process. The DPA found this violated Article 5(1)(f) confidentiality principles as the health information was unrelated to the selection purposes. A warning was issued requiring implementation of appropriate technical and organizational measures.,NOT_DISCUSSED,5
Spain_431,ES,Spanish Agency for Data Protection,NO,2019,0,1,AAA,INDIVIDUAL,NOT_APPLICABLE,NOT_APPLICABLE,CONTROLLER,HOUSING_TOURISM,NOT_APPLICABLE,CCTV,YES,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NO,NO,YES,NO,NO,NO,NO,YES,2000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,MITIGATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,YES_FIRST_TIME,NO,NOT_APPLICABLE,NOT_APPLICABLE,Individual installed CCTV cameras on building facade capturing common areas without authorization. DPA found violation of data minimization principle (Article 5(1)(c) GDPR). Fine imposed for improper camera orientation affecting neighbors' privacy without justification.,DPA considered nature/gravity aggravating due to cameras affecting common areas. Previous infringements were mitigating as no prior violations. Other factors not systematically discussed under Article 83(2).,5
Spain_432,ES,Spanish Data Protection Agency,NO,2019,12,1,A.A.A.,INDIVIDUAL,NOT_APPLICABLE,NOT_APPLICABLE,CONTROLLER,HOUSING_TOURISM,NOT_APPLICABLE,CCTV,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NO,NO,NO,YES,NO,NO,NO,NO,YES,2000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,NOT_DISCUSSED,MITIGATING,NOT_DISCUSSED,MITIGATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,YES_FIRST_TIME,NO,NOT_APPLICABLE,NOT_APPLICABLE,Individual installed CCTV cameras capturing common areas and corridors without proper signage or authorization. Spanish DPA found violation of data minimization principle (Article 5(1)(c)) and transparency obligations. Fine of €2000 imposed considering absence of previous infringements but cameras affected common areas.,"DPA considered nature of infringement as aggravating, absence of previous infringements as mitigating, and actions to mitigate damage as mitigating. Other factors not discussed systematically.",5;13
Spain_433,ES,Spanish Agency for Data Protection,NO,2020,11,1,B.B.B.,PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,OTHER,beauty;aesthetics,MARKETING,YES,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,1000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,Beauty clinic sent SMS marketing to former client after data deletion request. Spanish DPA found violation of LSSI Article 21 for sending unsolicited commercial communication. Fine imposed due to lack of diligence in maintaining phone number despite deletion confirmation.,DPA applied LSSI Article 40 criteria. Aggravating factors: intentionality/lack of diligence (criterion a) as entity accustomed to sending such messages. Other criteria not discussed.,NOT_DISCUSSED
Spain_434,ES,Spanish Agency for Data Protection,NO,2020,0,1,CENTRAL SINDICAL INDEPENDIENTE Y DE OFFICIALS CSI-CSIF,NGO_OR_NONPROFIT,UNKNOWN,NOT_APPLICABLE,CONTROLLER,MEMBERSHIP_ORGS,NOT_APPLICABLE,NOT_DISCUSSED,YES,NOT_DISCUSSED,NO,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NO,EMPLOYEES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,INVALID,"The controller claimed legitimate interest under Article 6(1)(f) for union election purposes, but the DPA found this invalid as the publication of DNI numbers was excessive and not necessary for exercising freedom of association rights.",NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,3000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,AGGRAVATING,MITIGATING,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,MITIGATING,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,A union delegate published an electoral census containing DNI numbers in a WhatsApp group accessible to most workers. The Spanish DPA found this violated Article 5(1)(f) GDPR as excessive data processing not justified by legitimate interest. The publication was unnecessary for union election purposes and breached confidentiality principles.,"The DPA considered the local scope and number of affected persons as aggravating, lack of preventive measures as aggravating, lack of diligence as aggravating, and the entity's data processing activities as aggravating. No evidence of fraudulent intent was considered mitigating.",5
Spain_435,ES,Spanish Agency for Data Protection,NO,2020,0,1,"RAISE MARKETING, SL",PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,DIGITAL_SERVICES,NOT_APPLICABLE,MARKETING,YES,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NO,NO,NO,NO,NO,NO,NO,NO,YES,1500,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"RAISE MARKETING, SL made unwanted commercial calls to a claimant registered on the Robinson List. The DPA found the company responsible for violating the right to object to marketing communications under Article 21 GDPR. The company acknowledged responsibility and a collaborator's failure to follow internal protocols.",NOT_DISCUSSED,21
Spain_436,ES,Spanish Data Protection Agency,NO,2019,0,1,"VODAFONE ESPAÑA, S.A.U.",PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,TELECOM,NOT_APPLICABLE,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NO,NO,NO,NO,NO,NO,NO,YES,50000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,AGGRAVATING,MITIGATING,AGGRAVATING,NOT_DISCUSSED,AGGRAVATING,NEUTRAL,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,YES,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"Vodafone España sent complainant's invoice to neighbor's address due to data migration error. The Spanish DPA found breach of Article 5(1)(f) confidentiality principle. A €50,000 fine was imposed considering the company's size, lack of cooperation, and link between data processing and business activities.","The DPA discussed Article 83(2) factors systematically. Aggravating factors included nature/gravity/duration, negligent character, lack of technical measures, and lack of cooperation. Mitigating factor was actions to mitigate damage. Neutral factor was categories of data affected.",5
Spain_437,ES,Spanish Agency for Data Protection,NO,2021,0,1,"WW E-SERVICES IBERIA, S.L.U. (WESTWING)",PRIVATE,UNKNOWN,NOT_APPLICABLE,CONTROLLER,RETAIL,NOT_APPLICABLE,COOKIES;CUSTOMER_LOYALTY_CLUBS,YES,NOT_DISCUSSED,YES,NO,NOT_APPLICABLE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NO,NO,NO,NO,NO,NO,NO,NO,NOT_APPLICABLE,NOT_APPLICABLE,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,The Spanish DPA investigated WESTWING for alleged LSSI violations regarding cookie usage on their shopping club website. The DPA found that cookies installed were technical/necessary for website functionality and properly identified in the cookie policy. The procedure was archived as no violation of Article 22.2 LSSI was found.,NOT_DISCUSSED,NOT_DISCUSSED
Spain_438,ES,Spanish Data Protection Agency,NO,2019,0,1,"Vodafone España, S.A.U.",PRIVATE,LARGE,NOT_APPLICABLE,CONTROLLER,TELECOM,NOT_APPLICABLE,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,INVALID,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,"The controller claimed processing was due to a computer error, but the DPA found no valid legal basis existed as the data subject had not consented to processing and Vodafone failed to prove consent.",NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NO,NO,NO,NO,NO,NO,NO,YES,75000,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,MITIGATING,MITIGATING,MITIGATING,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,MITIGATING,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"Vodafone continued sending electronic invoice notifications to a former customer who had no active services and had requested data deletion. The DPA found Vodafone violated Article 6 GDPR by processing personal data without a valid legal basis, as consent was lacking. Vodafone claimed a computer error caused the processing but failed to prove consent existed. The fine was reduced due to limited scope, single affected individual, and lack of fraudulent intent.",The DPA considered the local scope and single affected person as mitigating factors. Lack of diligence in technical measures was aggravating. The entity's cooperation in resolving the error and lack of fraudulent intent were also mitigating factors.,6
Spain_439,ES,Spanish Agency for Data Protection,NO,2020,11,1,A.A.A.,INDIVIDUAL,NOT_APPLICABLE,NOT_APPLICABLE,CONTROLLER,OTHER,SOCIAL_MEDIA;IDENTITY_THEFT,NOT_DISCUSSED,YES,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_APPLICABLE,NOT_DISCUSSED,BREACHED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,"The DPA found the defendant used claimant's images without ownership for deceptive purposes, violating Article 5.1.a) lawfulness principle. No valid legal basis was established for processing personal data.",NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NO,NO,NO,NO,NO,NO,NO,YES,1200,EUR,NO,NOT_DISCUSSED,NOT_DISCUSSED,AGGRAVATING,AGGRAVATING,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,NO,NOT_DISCUSSED,NOT_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,Individual created fake Tinder profile using claimant's photos without consent. DPA found violation of Article 5.1.a) GDPR lawfulness principle. Defendant paid reduced fine of €1200 through voluntary payment procedure.,DPA considered nature/gravity/duration and intentional character as aggravating factors. Other Article 83(2) factors were not discussed in detail.,5
